Period_start_time,E3GN_name,ENSS_name,Attached,Total_VLR,Peak_Processor_Load,Peak_Processor_Load_Nom,Peak_Processor_Load_Denom,Paging_Success_Rate,Paging_Success_Rate_Nom,Paging_Success_Rate_Denom,Location_Update_Success_Rate,Location_Update_Success_Rate_Nom,Location_Update_Success_Rate_Denom,Overall_SMS_suc_rate,Overall_SMS_suc_rate_Nom,Overall_SMS_suc_rate_Denom,No_Of_MO_SMS_Sent_24_Hrs,No_Of_MT_SMS_Delivered_24_Hrs,SMS_Delivered_during_Busy_Hour,Paging_Success_Rate_for_3G_Calls_NBH,Pg_Suc_Rate_3G_Calls_NBH_Nom,Pg_Suc_Rate_3G_Calls_NBH_Denom,BH_Traffic_Erl,BH_Traffic_Erl_Nom,BH_Traffic_Erl_Denom,Route_Congestion,Route_Congestion_nom,Route_Congestion_denom,Route_Utilization,Route_Utilization_nom,Route_Utilization_denom,
05.27.2024 00:00:00,AFRICA-ZTE,WTCMSC03,947566.000000000000000,1389462.000000000000000,26.000000000000000,0.000000000000000,0.000000000000000,95.304000000000000,132403.000000000000000,138927.000000000000000,99.002900000000000,1609186.000000000000000,1625393.000000000000000,37.000000000000000,138535.000000000000000,376275.000000000000000,36929.000000000000000,101606.000000000000000,138535.000000000000000,95.304000000000000,132403.000000000000000,138927.000000000000000,3597.588699999999959,3597.588699999999959,1.000000000000000,0,0,66457,1.078274099883856,5570364,516600000
05.27.2024 01:00:00,AFRICA-ZTE,WTCMSC03,935132.000000000000000,1389793.000000000000000,26.000000000000000,0.000000000000000,0.000000000000000,95.207200000000000,71234.000000000000000,74820.000000000000000,99.060900000000000,1534882.000000000000000,1549432.000000000000000,27.000000000000000,71491.000000000000000,266534.000000000000000,17353.000000000000000,54138.000000000000000,71491.000000000000000,95.207200000000000,71234.000000000000000,74820.000000000000000,1608.469200000000010,1608.469200000000010,1.000000000000000,0,0,36847,0.4848964382500968,2504975,516600000
05.27.2024 02:00:00,AFRICA-ZTE,WTCMSC03,928007.000000000000000,1389622.000000000000000,28.000000000000000,0.000000000000000,0.000000000000000,95.174100000000000,53938.000000000000000,56673.000000000000000,99.110100000000000,1471689.000000000000000,1484903.000000000000000,22.000000000000000,54753.000000000000000,245312.000000000000000,11928.000000000000000,42825.000000000000000,54753.000000000000000,95.174100000000000,53938.000000000000000,56673.000000000000000,941.922300000000006,941.922300000000006,1.000000000000000,0,0,26255,0.28279558652729386,1460922,516600000
05.27.2024 03:00:00,AFRICA-ZTE,WTCMSC03,927882.000000000000000,1389426.000000000000000,28.000000000000000,0.000000000000000,0.000000000000000,94.352600000000000,55552.000000000000000,58877.000000000000000,99.121800000000000,1453042.000000000000000,1465916.000000000000000,21.000000000000000,55909.000000000000000,265827.000000000000000,11496.000000000000000,44413.000000000000000,55909.000000000000000,94.352600000000000,55552.000000000000000,58877.000000000000000,791.370999999999993,791.370999999999993,1.000000000000000,0,0,26322,0.24014150212930702,1240571,516600000
05.27.2024 04:00:00,AFRICA-ZTE,WTCMSC03,940214.000000000000000,1388964.000000000000000,28.000000000000000,0.000000000000000,0.000000000000000,94.721100000000000,79687.000000000000000,84128.000000000000000,99.168600000000000,1549000.000000000000000,1561986.000000000000000,28.000000000000000,80819.000000000000000,292896.000000000000000,18692.000000000000000,62127.000000000000000,80819.000000000000000,94.721100000000000,79687.000000000000000,84128.000000000000000,1297.851599999999962,1297.851599999999962,1.000000000000000,0,0,49574,0.4035933023615951,2084963,516600000
05.27.2024 05:00:00,AFRICA-ZTE,WTCMSC03,978763.000000000000000,1389785.000000000000000,28.000000000000000,0.000000000000000,0.000000000000000,95.427600000000000,220556.000000000000000,231124.000000000000000,99.225100000000000,1864797.000000000000000,1879360.000000000000000,46.000000000000000,220039.000000000000000,475550.000000000000000,62246.000000000000000,157793.000000000000000,220039.000000000000000,95.427600000000000,220556.000000000000000,231124.000000000000000,4447.237599999999980,4447.237599999999980,1.000000000000000,0,0,174087,1.394147115756872,7202164,516600000
05.27.2024 06:00:00,AFRICA-ZTE,WTCMSC03,1055914.000000000000000,1393955.000000000000000,28.000000000000000,0.000000000000000,0.000000000000000,95.231900000000000,775667.000000000000000,814503.000000000000000,99.316900000000000,2736037.000000000000000,2754855.000000000000000,59.000000000000000,658220.000000000000000,1108458.000000000000000,180362.000000000000000,477858.000000000000000,658220.000000000000000,95.231900000000000,775667.000000000000000,814503.000000000000000,21067.890100000000140,21067.890100000000140,1.000000000000000,0,0,775374,6.644160859465738,34323735,516600000
05.27.2024 07:00:00,AFRICA-ZTE,WTCMSC03,1125592.000000000000000,1403966.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,96.053700000000000,1308302.000000000000000,1362052.000000000000000,99.280700000000000,3579477.000000000000000,3605411.000000000000000,66.000000000000000,1018216.000000000000000,1538878.000000000000000,273139.000000000000000,745077.000000000000000,1018216.000000000000000,96.053700000000000,1308302.000000000000000,1362052.000000000000000,43376.097800000000300,43376.097800000000300,1.000000000000000,0,0,1380777,13.54770596205962,69987449,516600000
05.27.2024 08:00:00,AFRICA-ZTE,WTCMSC03,1146984.000000000000000,1412241.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,95.384300000000000,1599302.000000000000000,1676694.000000000000000,99.280700000000000,3839865.000000000000000,3867686.000000000000000,64.000000000000000,1220458.000000000000000,1916554.000000000000000,295765.000000000000000,924693.000000000000000,1220458.000000000000000,95.384300000000000,1599302.000000000000000,1676694.000000000000000,54056.524399999999900,54056.524399999999900,1.000000000000000,0,0,1634178,16.77942547425474,86682512,516600000
05.27.2024 09:00:00,AFRICA-ZTE,WTCMSC03,1155523.000000000000000,1419528.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,96.316800000000000,1659299.000000000000000,1722752.000000000000000,99.333200000000000,4027059.000000000000000,4054093.000000000000000,69.000000000000000,1229428.000000000000000,1777211.000000000000000,296020.000000000000000,933408.000000000000000,1229428.000000000000000,96.316800000000000,1659299.000000000000000,1722752.000000000000000,57164.802300000001300,57164.802300000001300,1.000000000000000,0,0,1749463,17.733736159504453,91612481,516600000
