Period_start_time,E3GN_name,ENSS_name,Attached,Total_VLR,Peak_Processor_Load,Peak_Processor_Load_Nom,Peak_Processor_Load_Denom,Paging_Success_Rate,Paging_Success_Rate_Nom,Paging_Success_Rate_Denom,Location_Update_Success_Rate,Location_Update_Success_Rate_Nom,Location_Update_Success_Rate_Denom,Overall_SMS_suc_rate,Overall_SMS_suc_rate_Nom,Overall_SMS_suc_rate_Denom,No_Of_MO_SMS_Sent_24_Hrs,No_Of_MT_SMS_Delivered_24_Hrs,SMS_Delivered_during_Busy_Hour,Paging_Success_Rate_for_3G_Calls_NBH,Pg_Suc_Rate_3G_Calls_NBH_Nom,Pg_Suc_Rate_3G_Calls_NBH_Denom,BH_Traffic_Erl,BH_Traffic_Erl_Nom,BH_Traffic_Erl_Denom,Route_Congestion,Route_Congestion_nom,Route_Congestion_denom,Route_Utilization,Route_Utilization_nom,Route_Utilization_denom,ZZZZZ_Successful_call_noms,
05-25-2024 20:00:00,AFRICA-HUAWEI,AHMSC4,3137771.000000000000000,3479690.000000000000000,39.366000000000000,1497114.000000000000000,3803041.000000000000000,93.771134135247640,7623792.000000000000000,8130212.000000000000000,92.824962165944130,21769521.000000000000000,22284692.000000000000000,75.077000000000000,1191450.000000000000000,1586971.000000000000000,360428.000000000000000,1226543.000000000000000,1014164.000000000000000,93.771134135247650,7623792.000000000000000,8130212.000000000000000,76887.180000000000000,76887.180000000000000,1.000000000000000,0,0,4338,0.18581018117375478,1704.8399999999997,917517,1497114.000000000000000
05-25-2024 21:00:00,AFRICA-HUAWEI,AHMSC3,3081720.000000000000000,3477182.000000000000000,35.039000000000000,1309337.000000000000000,3736758.000000000000000,93.881172451199120,6715846.000000000000000,7153560.000000000000000,93.757453475012980,20710513.000000000000000,21116676.000000000000000,75.104000000000000,1085750.000000000000000,1445659.000000000000000,399035.000000000000000,1046624.000000000000000,872215.000000000000000,93.881172451199120,6715846.000000000000000,7153560.000000000000000,73918.850000000000000,73918.850000000000000,1.000000000000000,0.003242825249136286,26,801770,0.635648522418778,28809.319999999996,4532272,1309337.000000000000000
05-25-2024 21:00:00,AFRICA-HUAWEI,BUMSC1,3066580.000000000000000,3455319.000000000000000,31.987000000000000,1240438.000000000000000,3877901.000000000000000,93.908328653363000,6431156.000000000000000,6848334.000000000000000,93.689462416616110,20698607.000000000000000,21103420.000000000000000,75.557000000000000,1077808.000000000000000,1426480.000000000000000,392114.000000000000000,1034366.000000000000000,866039.000000000000000,93.908328653363000,6431156.000000000000000,6848334.000000000000000,73161.230000000000000,73161.230000000000000,1.000000000000000,0.00014377814457179993,1,695516,0.7657811581702306,35219.829999999994,4599203,1240438.000000000000000
05-25-2024 21:00:00,AFRICA-HUAWEI,BUMSC2,3093067.000000000000000,3481320.000000000000000,38.019000000000000,1261014.000000000000000,3316810.000000000000000,93.944047278840330,6495810.000000000000000,6914552.000000000000000,93.754532345950310,20878807.000000000000000,21285557.000000000000000,75.271000000000000,1082616.000000000000000,1438285.000000000000000,397697.000000000000000,1040588.000000000000000,870157.000000000000000,93.944047278840340,6495810.000000000000000,6914552.000000000000000,73940.770000000000000,73940.770000000000000,1.000000000000000,0.23977347115867678,315,131374,0.0899636264406798,14690.560000000003,16329444,1261014.000000000000000
05-25-2024 21:00:00,AFRICA-HUAWEI,AHMSC4,3087068.000000000000000,3479560.000000000000000,38.319000000000000,1194891.000000000000000,3118291.000000000000000,93.887213746875460,6700768.000000000000000,7137040.000000000000000,93.706219161700860,20815696.000000000000000,21225030.000000000000000,75.393999999999990,1078474.000000000000000,1430454.000000000000000,392588.000000000000000,1037866.000000000000000,866653.000000000000000,93.887213746875460,6700768.000000000000000,7137040.000000000000000,73783.410000000000000,73783.410000000000000,1.000000000000000,0,0,3888,0.17348016440022365,1591.71,917517,1194891.000000000000000
05-25-2024 22:00:00,AFRICA-HUAWEI,AHMSC3,2977672.000000000000000,3473687.000000000000000,33.945000000000000,860890.000000000000000,2536099.000000000000000,94.562222808583850,5232298.000000000000000,5533180.000000000000000,95.323832071344140,18716136.000000000000000,18972759.000000000000000,75.074000000000000,840145.000000000000000,1119095.000000000000000,354617.000000000000000,764478.000000000000000,651656.000000000000000,94.562222808583850,5232298.000000000000000,5533180.000000000000000,61150.380000000000000,61150.380000000000000,1.000000000000000,0.005747390684629178,30,521976,0.4601378910454223,20854.710000000003,4532274,860890.000000000000000
05-25-2024 22:00:00,AFRICA-HUAWEI,BUMSC1,2966839.000000000000000,3454022.000000000000000,31.299000000000000,812184.000000000000000,2594932.000000000000000,94.451874581335450,4923780.000000000000000,5213004.000000000000000,95.215334351096060,18744648.000000000000000,19003778.000000000000000,75.478000000000010,831757.000000000000000,1101990.000000000000000,350795.000000000000000,751195.000000000000000,644529.000000000000000,94.451874581335450,4923780.000000000000000,5213004.000000000000000,60444.000000000000000,60444.000000000000000,1.000000000000000,0,0,452158,0.5632518148792705,25905.100000000002,4599204,812184.000000000000000
05-25-2024 22:00:00,AFRICA-HUAWEI,BUMSC2,2992647.000000000000000,3480724.000000000000000,36.686000000000000,826435.000000000000000,2252696.000000000000000,94.503175899812990,4981510.000000000000000,5271262.000000000000000,95.286994986485130,18954079.000000000000000,19216013.000000000000000,75.291000000000000,840297.000000000000000,1116063.000000000000000,353471.000000000000000,762592.000000000000000,651178.000000000000000,94.503175899812990,4981510.000000000000000,5271262.000000000000000,61015.790000000000000,61015.790000000000000,1.000000000000000,0.13172338090010977,120,91100,0.0742458882400337,12123.940000000004,16329443,826435.000000000000000
05-25-2024 22:00:00,AFRICA-HUAWEI,AHMSC4,2985077.000000000000000,3477090.000000000000000,37.003000000000000,783919.000000000000000,2118544.000000000000000,94.546936350859910,5220428.000000000000000,5521520.000000000000000,95.283657062799260,18894442.000000000000000,19155794.000000000000000,75.443000000000000,835291.000000000000000,1107180.000000000000000,349759.000000000000000,757421.000000000000000,646787.000000000000000,94.546936350859910,5220428.000000000000000,5521520.000000000000000,60951.570000000000000,60951.570000000000000,1.000000000000000,0,0,2873,0.13369343565296338,1226.6599999999999,917517,783919.000000000000000
05-25-2024 23:00:00,AFRICA-HUAWEI,AHMSC3,2853975.000000000000000,3469598.000000000000000,32.856000000000000,402078.000000000000000,1223762.000000000000000,96.040279367017600,3674576.000000000000000,3826078.000000000000000,96.634460638893870,16650069.000000000000000,16805672.000000000000000,69.110000000000000,434290.000000000000000,628408.000000000000000,239652.000000000000000,388756.000000000000000,332735.000000000000000,96.040279367017620,3674576.000000000000000,3826078.000000000000000,34569.940000000000000,34569.940000000000000,1.000000000000000,0.005044645109216567,13,257699,0.24527202018236322,11116.400000000001,4532274,402078.000000000000000
